rf;rw;rf;rfz;b;rfz;rf;resub;rfz;rf;
resub;b;rw;resub -z;resub -z;resub;rwz;resub;resub -z;rfz;
rf;b;resub -z;rw;resub;resub -z;rwz;b;rf;rwz;
b;resub;b;rwz;rfz;b;rfz;rfz;resub;rwz;
rwz;rw;resub;rwz;b;rwz;rfz;rwz;rfz;resub;
rw;rfz;resub -z;resub;b;rwz;rfz;rfz;rf;rf;
rf;b;resub -z;resub;rw;rfz;rf;resub;rf;resub;
resub;rw;rw;resub;rwz;b;rwz;resub -z;resub -z;resub -z;
rf;rwz;resub -z;resub;rw;rwz;b;b;b;rf;
rw;resub -z;b;resub -z;rf;rf;rwz;rwz;resub -z;rf;
rf;resub -z;rwz;rw;rf;rw;resub;b;resub -z;rw;
resub;resub;rf;rw;resub -z;resub;rfz;rf;rw;rwz;
resub;b;rwz;rwz;rw;b;rfz;resub;rwz;rf;
resub;resub -z;rf;resub -z;resub;resub -z;rwz;rf;rwz;rfz;
resub;resub -z;b;rfz;resub -z;b;rf;rw;rw;rwz;
rwz;rwz;rw;b;rf;b;rw;rfz;b;b;
rwz;resub -z;rwz;b;rfz;b;rw;resub -z;rwz;resub;
rf;rw;rw;rf;rw;b;resub -z;rw;rw;rf;
resub -z;resub -z;rw;rfz;rf;rf;resub;rw;rfz;resub;
rf;b;rf;resub -z;rfz;rfz;rf;b;rfz;rw;
rw;b;rf;resub;rw;rfz;resub -z;rf;rfz;resub -z;
resub -z;rw;resub -z;b;rw;b;rwz;rw;rw;b;
resub -z;rwz;resub -z;rf;rwz;b;resub;rf;rw;rw;
rw;rf;rfz;resub;rw;rfz;b;rw;resub;rfz;
resub -z;resub -z;rwz;resub -z;rf;rfz;rwz;rwz;rf;rwz;
rw;rw;resub;rwz;rwz;rwz;resub;rf;resub -z;resub;
rfz;resub -z;resub;rwz;resub -z;rwz;rwz;resub;rfz;b;
b;rw;rfz;rw;resub;rw;rwz;rfz;rfz;rw;
b;rf;rf;rf;rf;rwz;rwz;resub -z;rwz;resub;
rwz;resub -z;b;rw;rwz;rwz;resub;b;rf;rwz;
rfz;rf;b;resub -z;rfz;resub -z;rfz;resub -z;rfz;rw;
rfz;rwz;b;resub;rf;b;rf;rf;rwz;rfz;
rf;rw;rw;resub;rf;resub -z;rw;rwz;rfz;rfz;
rw;b;resub -z;rw;resub -z;rw;rf;rfz;resub;rfz;
resub -z;rfz;rf;resub;rf;rf;resub;rw;rw;rfz;
resub;rfz;rfz;rwz;b;rwz;rwz;resub -z;rfz;rfz;
rwz;rwz;rfz;rf;resub -z;rw;rw;rfz;rw;resub -z;
rw;rwz;b;resub -z;resub;rf;rf;rwz;rfz;resub;
rwz;resub -z;resub -z;b;rw;b;resub;resub -z;rf;resub;
rw;rwz;resub;resub;rw;rwz;b;rf;rfz;rf;
resub;resub -z;rwz;rwz;b;rwz;resub -z;rf;rf;b;
b;rwz;rfz;resub -z;rwz;rfz;rf;resub;rfz;rfz;
rwz;rfz;rfz;resub;resub;resub -z;b;rw;rw;resub -z;
rf;rf;rw;rw;b;rwz;resub -z;rwz;b;rf;
resub -z;rw;resub -z;rw;resub -z;b;rf;resub;resub;rw;
resub -z;rf;rfz;rw;resub;resub -z;b;resub;rwz;b;
rw;b;rw;rwz;resub -z;rw;rf;rwz;resub -z;rf;
rfz;b;rwz;rw;rfz;resub -z;b;rfz;b;rwz;
b;rw;rwz;rf;resub -z;rf;resub -z;resub -z;rf;resub;
rwz;rf;rwz;rf;resub -z;resub;rfz;resub;rfz;resub;
rfz;rf;rwz;b;rwz;resub;rw;resub -z;rfz;resub;
b;resub -z;rw;resub;b;rf;resub;resub;rfz;resub;
rw;rw;resub -z;rwz;resub -z;b;rwz;b;rwz;resub -z;
b;rw;b;rf;rw;rw;rw;rf;resub -z;rwz;
rwz;resub -z;resub;rwz;b;rwz;rfz;b;resub;rw;
rwz;b;resub -z;resub;rf;b;resub -z;rwz;resub;resub;
b;rwz;resub -z;resub -z;b;resub;rwz;rf;rwz;resub;
b;rf;resub;rfz;b;rf;rwz;rwz;rf;rw;
b;resub -z;resub;rf;rf;resub -z;rf;resub -z;rfz;rwz;
resub;rfz;resub;rfz;resub;rfz;rfz;rwz;resub;rfz;
resub;resub -z;rf;resub -z;resub -z;rwz;rfz;rfz;rfz;rfz;
rfz;rwz;rw;b;resub;rf;rf;resub -z;rw;rwz;
rwz;resub;rfz;b;rfz;resub;b;resub;rf;resub;
rfz;rw;rfz;rwz;rw;rf;resub;resub -z;rfz;b;
rfz;resub -z;resub -z;rw;rfz;rw;b;rw;rw;rfz;
rw;rf;rw;resub -z;rf;rw;resub;resub;resub -z;resub -z;
b;b;rfz;resub;resub;rwz;rf;resub;rwz;b;
resub;rfz;rw;rwz;resub -z;resub -z;rfz;rfz;resub -z;b;
rfz;rw;rw;b;b;resub;resub -z;rf;rfz;rfz;
resub;rf;rfz;resub -z;b;rfz;rwz;rw;resub;resub;
b;resub -z;rwz;b;b;rf;rf;rf;rwz;resub;
rfz;rwz;rw;b;rfz;resub;rfz;b;rw;rfz;
rwz;resub;rf;rw;b;rwz;resub -z;rfz;rf;b;
rw;rf;b;rwz;rf;resub -z;resub;resub -z;resub -z;rwz;
resub -z;rf;resub -z;b;b;rfz;resub -z;resub -z;b;rwz;
rf;rwz;b;b;rfz;resub -z;resub;rfz;rf;rf;
resub;rf;rw;rwz;b;rfz;resub -z;rwz;b;rfz;
rwz;resub -z;resub;rw;b;rwz;rw;rf;rfz;rwz;
rwz;b;b;rwz;resub;resub;rf;rfz;rfz;b;
rf;b;rwz;rf;rfz;rf;b;resub -z;rfz;rfz;
resub;resub;rfz;rw;resub -z;rfz;resub -z;rw;rw;resub;
rw;rfz;rf;rw;rw;rwz;rw;rf;rfz;resub;
rf;b;resub;b;rwz;resub;b;rwz;rfz;resub;
resub;rf;resub -z;rw;resub;rfz;resub;rf;rw;b;
resub;resub -z;resub;rf;rwz;resub;rf;rf;rf;rfz;
rfz;rw;resub;rf;rw;rw;rwz;resub -z;rf;rf;
b;rwz;resub -z;b;rf;rwz;resub;rwz;resub;resub -z;
rwz;resub -z;rfz;rwz;resub -z;resub;rf;rw;rw;resub -z;
rw;resub;b;b;rw;resub;rwz;rfz;b;resub -z;
rf;rf;rw;b;rw;rf;rw;rwz;rf;rf;
resub -z;resub -z;rw;resub -z;resub -z;b;resub;resub -z;rw;resub -z;
rw;b;rw;rfz;rw;rw;rfz;resub;rwz;resub -z;
rwz;rf;rf;rw;rfz;resub;resub;rfz;rf;rw;
rwz;rw;rw;resub;rfz;rw;resub;resub;rwz;rfz;
resub -z;resub;rfz;b;b;rf;resub;resub -z;rf;rf;
resub;rwz;resub;b;b;rwz;rw;rf;b;resub;
rwz;rwz;rw;rfz;rfz;b;resub -z;resub;rf;rwz;
resub -z;rw;rw;rfz;rwz;b;resub -z;rfz;rf;resub -z;
resub;rw;resub;rf;rf;resub;rwz;resub;rwz;b;
rfz;resub -z;b;rw;rf;rwz;resub;rw;resub -z;rf;
rw;rfz;rf;rwz;rfz;rwz;resub -z;resub -z;resub -z;rw;
rf;rw;rf;resub;rw;rf;b;rwz;resub;resub -z;
rf;rf;rf;rfz;rwz;resub;resub -z;rw;rwz;rw;
b;b;rfz;rw;resub -z;rw;resub -z;rwz;rw;b;
resub;b;rf;rwz;rwz;rwz;rf;resub;rf;rwz;
rwz;rf;rfz;b;rf;rw;rf;resub;rf;resub;
rwz;b;rf;rw;resub -z;rw;b;rwz;rf;resub -z;
resub -z;rf;resub;resub;b;b;b;resub;rw;rw;
rf;resub;resub -z;rfz;rf;rf;resub;rw;rf;b;
rw;rw;rwz;rwz;rw;resub -z;resub;b;resub;rw;
rw;rwz;resub;rw;rf;rwz;rw;rfz;b;resub -z;
resub -z;rw;rwz;resub;b;rf;rwz;resub;rfz;resub -z;
resub;rfz;resub -z;rfz;rwz;b;resub;b;b;resub -z;
resub;rf;rfz;resub -z;resub -z;rfz;rw;resub;resub -z;rwz;
rw;rf;rwz;resub;resub;rw;rfz;resub;resub -z;rwz;
resub -z;resub;resub;rfz;rfz;rw;b;b;resub -z;rfz;
b;rfz;rfz;resub;b;b;rf;rwz;rw;rwz;
rf;rwz;rf;resub;b;rfz;resub -z;rwz;resub;rw;
resub;rfz;rw;resub;resub -z;rf;rfz;rw;rfz;rfz;
resub;rf;resub;b;rfz;rwz;rw;resub;rw;rf;
b;resub -z;b;b;rw;b;rw;rf;rw;resub -z;
rf;rw;rwz;b;rf;rf;rfz;resub;rw;rf;
rfz;rwz;resub -z;rf;rf;rfz;b;rwz;rfz;b;
resub -z;rw;rf;rw;rfz;rwz;resub -z;resub -z;rw;b;
resub;rwz;rf;rf;b;rf;resub -z;resub -z;b;rwz;
rwz;rw;rw;rw;resub;rw;rf;rwz;rw;rfz;
rwz;resub;resub -z;resub -z;rf;b;resub -z;rw;b;rfz;
rwz;rfz;resub;resub -z;rfz;resub;rw;resub;rf;rw;
resub -z;b;resub;rfz;rfz;resub -z;rwz;rwz;rwz;b;
rf;rfz;resub -z;rfz;resub;rf;b;rf;b;resub;
resub -z;resub -z;resub;resub -z;resub;rw;rwz;resub;resub -z;rwz;
rw;b;rf;rfz;resub;rw;rwz;rfz;rfz;resub;
rwz;rf;b;resub;rwz;rw;rw;rfz;rfz;rfz;
rwz;resub -z;rw;rw;b;resub -z;rfz;rw;rf;rwz;
rf;rwz;rf;rw;b;rwz;rfz;rfz;rfz;resub;
rfz;rwz;resub;b;rwz;resub;rf;rwz;rf;resub -z;
rw;b;rf;rw;rf;rwz;rwz;rwz;rw;resub;
rfz;resub;rf;resub;b;b;b;b;rfz;b;
rw;rw;rwz;resub;rwz;rw;rwz;rw;rfz;rw;
rfz;b;rfz;b;rwz;rwz;rwz;rfz;rf;rfz;
b;resub -z;rwz;resub -z;resub -z;resub;b;b;rw;rf;
rfz;rw;b;resub;rwz;rfz;rw;b;rfz;resub -z;
rf;rw;rwz;rwz;rfz;rw;resub;resub -z;rfz;resub -z;
resub;resub;resub -z;b;resub;rfz;b;resub;rf;rw;
rfz;b;rw;b;rwz;rfz;b;rwz;rwz;b;
rwz;b;rf;rw;rw;b;rwz;b;b;rfz;
rw;rfz;rw;resub;rwz;rwz;rw;rf;resub;rwz;
rw;rf;resub -z;resub -z;resub -z;resub -z;rfz;rf;rw;b;
resub;rfz;rw;resub;rf;rf;rfz;resub;resub;rfz;
resub;resub;resub;rwz;rf;rfz;rw;rw;b;rf;
rfz;resub -z;resub;rfz;rf;b;resub -z;rf;rf;rfz;
rf;rw;rfz;rwz;rf;b;rw;b;b;rfz;
b;resub -z;resub -z;resub;rw;rw;b;b;rf;resub -z;
rwz;rf;rfz;b;resub;rf;resub -z;resub;b;b;
rwz;resub;rf;resub;rwz;rf;resub -z;resub -z;resub;rfz;
rw;rf;rwz;b;resub;resub -z;rwz;resub -z;resub -z;rwz;
rwz;rfz;resub -z;rw;rf;rfz;rw;resub -z;rwz;b;
resub;b;resub -z;resub -z;rw;resub -z;b;rw;resub;resub;
rw;resub;rfz;resub -z;resub;rw;resub;rw;resub;b;
rf;resub -z;rwz;rfz;rf;rfz;resub -z;rf;resub -z;rf;
rfz;resub;rfz;rw;b;rf;b;b;b;b;
rwz;resub;rfz;rfz;resub -z;b;b;rfz;resub -z;rfz;
rfz;rwz;rw;rw;resub;rwz;resub;rfz;rfz;rw;
resub -z;rwz;resub;resub -z;rw;resub;rwz;resub;rw;b;
rfz;rw;rfz;rf;resub;rf;rw;rfz;rw;b;
rf;rf;b;rw;rf;rfz;rf;rwz;resub;b;
rf;b;b;resub;rf;b;rw;rfz;rw;rfz;
rfz;resub;resub;b;rf;rfz;rw;rwz;resub -z;rfz;
resub -z;rw;rfz;rf;b;resub;rw;rf;rw;b;
rwz;b;rfz;rf;b;rfz;resub -z;resub -z;resub -z;rw;
rw;rwz;resub -z;resub;resub;b;b;resub;resub;rwz;
rfz;resub;rw;rw;rw;b;resub;b;rfz;rfz;
rfz;rw;rf;rf;resub;rfz;b;resub -z;rw;resub;
rw;resub;resub;rf;rf;rwz;resub -z;resub -z;rfz;b;
b;resub -z;resub -z;rfz;b;resub;rf;rfz;resub;rfz;
rw;rf;rw;b;rf;resub -z;rw;rf;rw;rf;
rwz;resub -z;rwz;resub;b;resub;resub -z;resub;rf;resub -z;
rfz;rw;rw;b;rw;resub;b;rf;rw;resub;
rfz;rwz;resub -z;resub -z;b;resub;rf;rfz;resub -z;resub;
rwz;rwz;resub;rf;rwz;rw;rf;resub;resub;rf;
rfz;resub;rwz;rfz;b;rf;rw;rfz;rw;rw;
rw;rf;rf;rw;rw;resub;rw;resub -z;rfz;b;
b;rwz;rfz;rwz;resub;rfz;b;rw;rw;resub;
rfz;resub;resub -z;rf;rf;rfz;resub;resub -z;rwz;resub;
rw;b;resub -z;resub -z;b;rwz;rf;b;rwz;rfz;
rwz;resub -z;rw;rw;b;rw;rfz;resub;resub;rf;
b;b;rwz;rw;rfz;rf;rwz;rfz;rf;rfz;
rwz;resub;rfz;rf;rwz;rwz;rw;resub;rwz;rf;
b;rf;rf;rw;resub -z;rwz;rfz;rfz;rfz;rfz;
rw;rwz;rw;b;resub -z;rw;rfz;resub;rw;rf;
rwz;rw;b;resub -z;rwz;resub -z;b;resub;rw;rw;
resub;resub -z;resub -z;b;resub -z;rf;rfz;rw;rfz;rf;
resub;rf;resub;resub -z;rw;b;resub -z;rf;resub;rf;
b;rf;rfz;b;rfz;resub -z;rw;b;b;resub -z;
b;resub;rw;resub;rwz;rfz;resub -z;resub -z;rf;rwz;
rf;b;rf;resub;resub -z;resub;rfz;b;rw;rw;
rw;b;resub -z;rw;resub;rf;rfz;b;b;rw;
rf;rf;b;resub -z;rfz;rf;resub;rfz;resub;rf;
resub;rw;rw;resub;rwz;rw;rw;resub -z;rfz;resub -z;
rf;rfz;rf;rf;b;resub -z;rwz;resub -z;resub;rf;
b;resub;rfz;resub -z;rw;rw;resub -z;resub;resub;resub;
resub;rf;b;resub -z;rwz;rfz;resub;resub -z;rf;b;
rfz;rw;resub;b;b;rf;rfz;resub -z;rwz;rf;
resub;b;b;resub;rw;rwz;rw;rw;rwz;rw;
resub;rw;resub;rfz;resub -z;rw;rfz;rwz;rw;b;
rfz;rw;b;rw;resub;rw;b;rwz;rf;rwz;
rwz;b;rw;resub;rfz;rwz;rf;b;b;rw;
resub -z;rf;rw;rfz;rfz;b;b;b;resub;resub -z;
rwz;rfz;rf;rfz;resub;rwz;resub;b;rwz;rfz;
resub;rwz;rf;rwz;rw;resub;rw;rf;resub -z;rw;
resub;rf;resub -z;resub -z;rw;resub -z;b;rf;rwz;rw;
rwz;rfz;rwz;rwz;resub;rw;rw;resub;resub -z;rf;
rf;rf;b;rf;rwz;rwz;rwz;resub -z;resub;rfz;
rw;rwz;rwz;resub -z;rf;rfz;resub -z;rwz;resub -z;rfz;
rwz;rwz;rfz;rfz;rfz;rf;rw;resub;rw;rf;
resub;b;b;rfz;resub;rwz;b;rwz;rw;resub -z;
resub;rfz;rf;resub -z;rw;rf;b;rfz;resub;resub;
b;b;rf;rf;rw;rwz;rfz;rf;rw;rfz;
rfz;rfz;rw;rfz;rf;rf;b;rf;rw;rfz;
rwz;rfz;resub;resub;resub;rwz;rwz;b;resub;rw;
rf;rfz;resub -z;rf;resub;rf;resub;rfz;b;rf;
rf;rf;rfz;resub -z;b;rwz;resub;rw;rwz;b;
resub -z;resub;resub -z;resub;rfz;rf;rf;rw;rwz;resub;
b;rfz;rf;b;b;rwz;resub;b;rf;rf;
rfz;rwz;resub;rwz;rfz;rfz;rf;rw;rw;resub -z;
rf;rfz;rwz;rfz;rwz;b;b;rf;b;rfz;
rf;rw;b;rfz;b;rfz;resub;resub;rf;resub;
rf;b;b;b;b;rw;rf;rw;b;resub;
rw;b;resub;b;rwz;resub;resub -z;rwz;rwz;rwz;
resub;resub;b;resub -z;resub -z;rfz;resub;rwz;rf;rwz;
resub;resub;rwz;resub;resub;rwz;resub -z;rf;rwz;rw;
rf;b;rfz;rfz;resub -z;rw;b;rwz;rf;rf;
resub -z;resub -z;rf;rw;rfz;rfz;rf;resub -z;rwz;resub;
resub;rf;rf;rwz;rwz;rfz;resub -z;b;resub;resub -z;
resub -z;resub -z;rw;rwz;rf;rw;rwz;rw;rwz;resub -z;
resub;rw;resub;b;rwz;rwz;resub;resub;rw;rwz;
rw;rw;rwz;b;rf;b;b;resub -z;resub -z;rw;
resub;rfz;rf;rwz;rfz;rw;rfz;resub;rf;rfz;
rfz;rfz;resub;rf;resub;rf;resub -z;resub;b;rfz;
b;b;rfz;rw;rf;rfz;resub;rw;rw;resub -z;
resub -z;rfz;b;resub -z;b;rwz;rfz;rfz;resub;rwz;
resub;resub;resub;rfz;rf;rf;b;rw;rfz;resub -z;
resub -z;resub;resub;rw;resub;rw;rw;rfz;b;rf;
resub;resub;resub;resub -z;resub -z;rw;resub;resub -z;resub -z;b;
rw;b;b;b;b;resub;rw;rwz;resub -z;rw;
rwz;rf;resub -z;rfz;resub -z;rfz;resub;rwz;rf;rw;
resub;resub;rf;resub;rfz;rf;rf;rw;resub -z;rfz;
resub -z;resub;rw;b;resub;b;resub -z;resub;resub -z;rwz;
rwz;rf;rfz;resub -z;b;b;b;rw;rfz;b;
rwz;rw;rwz;rw;b;rf;rw;rf;resub -z;resub -z;
rwz;rfz;resub;rw;rw;resub -z;resub -z;rf;resub;rfz;
rw;resub -z;rf;b;rw;rfz;rfz;rwz;rf;rwz;
rf;resub;rwz;rwz;rwz;rw;rfz;resub;resub;b;
resub;rw;resub;b;b;rw;rwz;resub -z;rfz;b;
rfz;b;b;b;b;resub -z;rwz;b;rw;rf;
resub;resub;rw;rwz;rfz;b;rw;rwz;rwz;resub;
rfz;rfz;rw;rw;b;b;resub;resub -z;b;rf;
resub;resub;rwz;b;rf;rwz;resub -z;resub;rf;b;
rf;b;rfz;resub -z;rfz;b;rfz;b;rf;rw;
resub -z;b;b;b;rfz;rwz;resub;rf;rfz;rfz;
b;resub -z;resub;rf;resub;rfz;b;b;rf;resub -z;
rfz;b;rw;rf;b;resub -z;rfz;rwz;resub -z;resub;
rfz;rf;resub;rw;rwz;resub -z;rwz;resub;rf;resub -z;
rwz;rwz;b;rf;rfz;rwz;rfz;rw;rf;resub -z;
rfz;rwz;rw;resub;rf;rf;rf;rwz;rfz;rwz;
rfz;rw;rfz;rfz;resub;rw;b;resub;resub -z;resub;
resub -z;resub -z;resub;rw;resub;rw;rf;rwz;rw;rw;
rfz;resub -z;rwz;rw;resub;rw;resub -z;resub -z;resub;rfz;
b;rfz;b;rf;rw;rfz;rw;rf;b;b;
resub -z;rwz;resub -z;rw;rf;rw;rwz;b;resub -z;resub -z;
rf;resub -z;rf;rw;rw;resub;resub -z;rw;b;rf;
rwz;rf;rf;rfz;resub;b;resub;rw;resub -z;rfz;
b;rf;b;rfz;resub;rw;resub -z;rwz;b;resub;
rwz;rfz;resub -z;rw;rf;rw;rf;rfz;resub;rfz;
rwz;rf;rfz;rfz;rw;rw;rfz;resub -z;b;resub -z;
rw;b;rf;b;rw;resub;resub -z;b;rf;resub -z;
rw;rfz;rf;rfz;rw;rwz;rwz;rf;resub;resub -z;
rf;rwz;rf;b;resub -z;rfz;resub;rf;resub -z;rwz;
rfz;rwz;resub;rw;rfz;rfz;b;rfz;resub -z;b;
rfz;rf;rfz;rf;resub -z;rw;rwz;b;rwz;rwz;
resub -z;rw;rf;resub;resub -z;rfz;resub -z;rw;rfz;rwz;
rw;b;rf;rf;resub;b;rf;resub;rwz;rwz;
rwz;b;resub -z;resub -z;resub -z;rfz;resub -z;rf;rwz;resub -z;
rwz;rwz;rwz;b;resub;rfz;resub -z;resub -z;rwz;rw;
resub -z;b;rfz;rf;resub;rwz;rw;rfz;rfz;rw;
rwz;resub -z;rw;rfz;rw;rfz;rw;b;rw;rfz;
rwz;rfz;b;rf;rwz;rw;resub;rw;resub;rwz;
resub -z;rfz;rf;rw;rw;rw;resub -z;b;resub;rw;
resub;rw;rw;rf;resub;rwz;rf;b;resub -z;resub -z;
rwz;resub -z;resub -z;resub -z;resub;b;b;rf;b;b;
rfz;resub;rf;resub;rw;rf;rf;resub;b;b;
resub;rf;resub;resub;rf;resub -z;rw;rfz;rf;rfz;
rw;rw;resub -z;rwz;rfz;b;rwz;rw;resub -z;rfz;
rfz;resub;rw;rfz;rw;rf;resub;b;rf;rfz;
resub -z;rf;resub;resub;resub;rfz;rfz;rfz;resub;rfz;
b;rw;b;rw;resub;rw;resub -z;rw;resub -z;rfz;
rfz;rfz;resub -z;resub;b;rw;b;resub -z;rf;rw;
resub;resub;rf;rw;rfz;rfz;resub -z;rf;rf;rwz;
resub;resub -z;rf;rf;b;resub;rf;resub;resub;resub -z;
resub;b;rwz;b;resub;resub -z;b;resub -z;b;rfz;
rfz;b;b;rwz;rw;rfz;rfz;rwz;b;rfz;
rf;rwz;rfz;b;rf;resub -z;resub;resub -z;rw;resub -z;
rwz;resub -z;rf;resub -z;b;rwz;resub;b;resub -z;b;
resub -z;rf;resub -z;rw;resub;resub;rw;rf;rw;rfz;
rfz;resub;b;b;rfz;rfz;resub;b;rwz;rfz;
resub -z;rwz;rfz;resub;resub;rwz;rwz;resub;resub -z;resub -z;
resub -z;rfz;resub -z;rw;rw;resub;resub -z;resub -z;rfz;resub -z;
rfz;b;resub;resub;resub -z;b;rwz;rfz;rw;resub -z;
b;b;rwz;rw;rfz;rf;rfz;resub;rwz;rf;
resub;resub;rwz;rf;resub -z;b;rf;rw;resub;resub;
resub;rfz;resub -z;rw;rwz;rw;rw;b;rf;rw;
resub;resub -z;resub -z;rwz;rfz;rf;b;rf;rf;rf;
rfz;b;rf;resub;rwz;rw;rwz;rfz;resub -z;rf;
rw;resub -z;rw;rw;rf;resub;b;rw;rf;resub;
rf;rf;rfz;resub -z;resub -z;rwz;b;rwz;rfz;b;
resub;rfz;resub;rf;rwz;rf;rf;rw;rwz;resub -z;
rwz;rwz;rfz;resub;rw;rf;rwz;rfz;rw;rfz;
b;rwz;b;rw;rf;rwz;resub;rf;rw;rfz;
rw;rwz;resub -z;rw;rfz;rw;resub;rwz;rwz;rw;
rw;b;rfz;rw;rwz;rf;rwz;rfz;rfz;resub -z;
resub -z;rw;resub -z;rfz;rfz;resub;b;rwz;rw;resub -z;
rw;rf;b;rf;rwz;resub -z;rf;rf;rwz;rf;
b;rw;rwz;rwz;rfz;resub -z;rwz;resub -z;resub;b;
b;b;rfz;resub;resub -z;b;resub;rw;rf;resub -z;
b;rwz;resub;rf;rf;b;rf;resub;rfz;rwz;
rfz;rfz;b;resub -z;resub;rwz;rf;b;rwz;rw;
b;resub -z;resub;b;rw;rw;resub;rfz;rwz;rfz;
resub -z;rwz;resub;resub;resub;resub -z;rf;b;resub -z;rf;
rf;rf;rw;rf;rfz;rwz;rwz;resub;rw;rfz;
rwz;b;resub -z;b;rfz;rf;rwz;rfz;resub -z;b;
rf;resub;resub -z;b;resub -z;rw;rf;rf;rf;rwz;
resub;rw;b;rf;rw;rf;resub -z;b;rw;rfz;
rfz;rf;resub -z;rwz;rf;rfz;resub -z;rfz;rwz;b;
rfz;resub;rfz;rw;rwz;resub;b;rwz;resub -z;resub -z;
rw;rf;resub;resub;rfz;rfz;rf;rwz;b;resub;
rw;rwz;rwz;resub;resub -z;rw;rw;rfz;rfz;rfz;
rw;rw;b;rwz;rw;rf;resub;resub -z;rwz;b;
rw;resub -z;rwz;rf;rfz;resub;resub;resub -z;resub;rfz;
rfz;resub;b;resub;rf;rfz;rf;resub;resub -z;b;
rwz;rwz;resub -z;rw;rf;b;rwz;resub;b;b;
rwz;b;resub -z;rf;rf;b;rw;rf;rfz;rf;
resub;rf;rfz;resub -z;resub;rfz;b;b;rfz;rfz;
rw;rw;resub -z;rf;resub -z;resub -z;rf;resub -z;resub;resub;
rf;rwz;resub -z;rfz;resub;resub -z;rf;rw;rwz;rf;
b;b;rwz;rf;rf;rfz;rwz;resub -z;resub -z;b;
resub;resub -z;rf;rfz;rf;resub -z;resub -z;b;rf;b;
rf;resub;resub -z;resub;rwz;rf;resub -z;b;rf;rfz;
rw;resub;b;resub;resub;resub;rwz;resub;rw;rwz;
resub;rfz;resub -z;resub -z;rwz;resub;resub -z;rwz;rw;rf;
resub;resub;rf;rfz;rw;resub;rfz;rf;rw;rf;
rf;resub -z;rf;resub;resub -z;rwz;rw;resub;rwz;rwz;
rf;rwz;resub;rwz;rw;resub -z;b;resub;rwz;resub;
rf;resub;rfz;resub -z;rw;rf;rwz;rw;resub;rfz;
b;resub -z;rf;rf;rw;resub;b;b;rw;resub;
rw;rf;rwz;resub -z;resub;rwz;resub -z;rf;b;rf;
rw;resub;rw;rfz;resub -z;resub;rw;rwz;rw;resub -z;
b;rf;resub -z;resub;resub -z;resub;rw;rwz;rfz;resub;
rf;rwz;resub;rwz;resub -z;rf;b;resub;resub -z;rf;
rwz;rfz;resub -z;rf;resub -z;rfz;rw;resub;rwz;rw;
rf;resub -z;rw;rw;resub;rwz;rf;resub -z;rfz;rfz;
b;resub -z;resub -z;b;b;rf;rwz;rfz;b;resub -z;
rfz;rf;rwz;rfz;rf;rwz;rw;rw;rfz;rf;
b;b;resub -z;rwz;b;rfz;rfz;rf;resub;rwz;
resub;rwz;b;resub -z;rf;b;resub;resub;rwz;b;
rw;rwz;b;rfz;resub;b;resub -z;rf;b;resub;
rf;rf;b;b;rwz;rwz;rwz;resub;rwz;rwz;
rfz;resub;resub;resub;b;b;resub -z;b;b;rwz;
rf;rfz;rwz;rf;rf;rwz;rwz;b;rfz;b;
rw;b;rfz;rf;b;resub -z;b;resub -z;rfz;rw;
resub -z;rwz;resub -z;rw;rw;rwz;resub -z;rwz;rfz;resub;
rfz;resub -z;b;rw;b;resub -z;resub;resub -z;rf;resub -z;
rfz;rwz;rw;rf;resub;rw;rf;b;rfz;rw;
resub -z;rfz;rf;resub -z;resub -z;rw;resub;rf;resub -z;b;
resub;rwz;rw;resub -z;rf;rwz;rfz;rw;rw;resub;
resub -z;b;rwz;resub -z;rf;rw;resub -z;resub;rf;rfz;
rw;resub;rf;resub -z;resub -z;rf;rf;resub -z;resub;rw;
rfz;rw;rfz;rwz;resub;rwz;resub;rf;rfz;rfz;
rwz;b;rwz;resub;rw;resub -z;rw;resub -z;rfz;resub -z;
resub -z;resub;rf;b;rf;resub;rf;b;rwz;b;
resub -z;rw;resub;resub -z;rw;rw;resub -z;rfz;rwz;resub -z;
rwz;rwz;resub;rw;resub;rfz;resub;resub -z;rw;rfz;
rfz;rw;resub;rfz;b;b;b;resub;rw;b;
resub;rf;resub;resub;rf;rwz;resub -z;rw;rwz;rw;
rf;resub;rw;b;rf;resub;rwz;b;resub -z;rf;
rwz;rwz;resub -z;resub -z;rf;rfz;rfz;rfz;rwz;rw;
b;rfz;resub;resub -z;resub;rw;rwz;resub;b;resub -z;
resub -z;rfz;rw;rwz;rfz;rwz;resub -z;rw;rw;rfz;
rwz;rwz;rfz;rw;rfz;b;resub;rw;resub -z;rwz;
rf;rw;b;resub -z;b;rw;rfz;rw;rwz;rw;
rfz;rfz;resub -z;resub;rfz;rw;rfz;rw;b;rf;
resub -z;rw;b;rw;rf;rf;rw;rf;rwz;rf;
rw;rwz;b;rfz;b;rwz;rw;resub;rwz;resub;
resub -z;rfz;rwz;rf;rfz;resub -z;rw;b;resub;rwz;
rf;resub;rfz;rwz;rf;rf;rf;rfz;b;rwz;
rfz;rf;resub;resub -z;resub;rf;rf;rf;rf;rf;
rfz;rf;resub -z;rw;rwz;rw;b;b;rfz;resub;
rfz;rw;rw;b;rwz;rwz;b;b;resub;rwz;
b;rwz;rwz;resub -z;b;resub -z;resub;rfz;rfz;rf;
